,picture_name,cluster_0,cluster_1,cluster_2,cluster_3,cluster_4,cluster_5,cluster_6,cluster_7,cluster_8,cluster_9,cluster_10,cluster_11,cluster_12,cluster_13,cluster_14,cluster_15,cluster_16,cluster_17,cluster_18,cluster_19,cluster_20,cluster_21,cluster_22,cluster_23,cluster_24,cluster_25,cluster_26,cluster_27,cluster_28,cluster_29,cluster_30,cluster_31,cluster_32,cluster_33,cluster_34,cluster_35,cluster_36,cluster_37,cluster_38,cluster_39,cluster_40,cluster_41,cluster_42,cluster_43,cluster_44,cluster_45,cluster_46,cluster_47,cluster_48,cluster_49,cluster_50,cluster_51,cluster_52,cluster_53,cluster_54,cluster_55,cluster_56,cluster_57,cluster_58,cluster_59,cluster_60,cluster_61,cluster_62,cluster_63,cluster_64,cluster_65,cluster_66,cluster_67,cluster_68,cluster_69,cluster_70,cluster_71,cluster_72,cluster_73,cluster_74,cluster_75,cluster_76,cluster_77,cluster_78,cluster_79,cluster_80,cluster_81,cluster_82,cluster_83,cluster_84,cluster_85,cluster_86,cluster_87,cluster_88,cluster_89,cluster_90,cluster_91,cluster_92,cluster_93,cluster_94,cluster_95,cluster_96,cluster_97,cluster_98,cluster_99,cluster_100,cluster_101,cluster_102,cluster_103,cluster_104,cluster_105,cluster_106,cluster_107,cluster_108,cluster_109,cluster_110,cluster_111,cluster_112,cluster_113,cluster_114,cluster_115,cluster_116,cluster_117,cluster_118,cluster_119,cluster_120,cluster_121,cluster_122,cluster_123,cluster_124,cluster_125,cluster_126,cluster_127,cluster_128,cluster_129,cluster_130,cluster_131,cluster_132,cluster_133,cluster_134,cluster_135,cluster_136,cluster_137,cluster_138,cluster_139,cluster_140,cluster_141,cluster_142,cluster_143,cluster_144,cluster_145,cluster_146,cluster_147,cluster_148,cluster_149,cluster_150,cluster_151,cluster_152,cluster_153,cluster_154,cluster_155,cluster_156,cluster_157,cluster_158,cluster_159,cluster_160,cluster_161,cluster_162,cluster_163,cluster_164,cluster_165,cluster_166,cluster_167,cluster_168,cluster_169,cluster_170,cluster_171,cluster_172,cluster_173,cluster_174,cluster_175,cluster_176,cluster_177,cluster_178,cluster_179,cluster_180,cluster_181,cluster_182,cluster_183,cluster_184,cluster_185,cluster_186,cluster_187,cluster_188,cluster_189,cluster_190,cluster_191,cluster_192,cluster_193,cluster_194,cluster_195,cluster_196,cluster_197,cluster_198,cluster_199,material
1712,plastic432.jpg,6.0,2.0,3.0,2.0,3.0,3.0,3.0,3.0,0.0,1.0,4.0,3.0,4.0,2.0,5.0,6.0,3.0,0.0,1.0,0.0,8.0,0.0,2.0,3.0,0.0,3.0,0.0,0.0,2.0,4.0,2.0,3.0,3.0,3.0,3.0,5.0,1.0,1.0,2.0,5.0,1.0,0.0,3.0,2.0,3.0,0.0,3.0,2.0,3.0,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,plastic
1713,plastic433.jpg,3.0,1.0,3.0,5.0,6.0,2.0,0.0,0.0,0.0,4.0,0.0,2.0,4.0,3.0,7.0,3.0,4.0,0.0,3.0,1.0,3.0,4.0,3.0,1.0,1.0,3.0,4.0,0.0,3.0,6.0,0.0,4.0,6.0,3.0,7.0,3.0,5.0,3.0,2.0,4.0,3.0,3.0,2.0,3.0,2.0,2.0,7.0,1.0,3.0,4.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,plastic
1714,plastic437.jpg,3.0,4.0,5.0,2.0,0.0,1.0,0.0,1.0,0.0,1.0,2.0,2.0,3.0,9.0,3.0,4.0,2.0,2.0,2.0,1.0,3.0,1.0,5.0,0.0,1.0,3.0,1.0,2.0,2.0,3.0,3.0,3.0,0.0,3.0,4.0,7.0,2.0,7.0,9.0,3.0,3.0,2.0,4.0,2.0,5.0,0.0,7.0,4.0,4.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,plastic
1715,plastic44.jpg,7.0,9.0,0.0,3.0,8.0,0.0,1.0,2.0,2.0,5.0,3.0,0.0,4.0,2.0,0.0,0.0,3.0,2.0,7.0,0.0,2.0,4.0,5.0,2.0,5.0,1.0,0.0,1.0,6.0,2.0,4.0,0.0,0.0,0.0,2.0,5.0,0.0,1.0,3.0,3.0,5.0,6.0,3.0,0.0,1.0,2.0,2.0,1.0,8.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,plastic
1716,plastic440.jpg,5.0,4.0,0.0,1.0,7.0,3.0,0.0,6.0,7.0,0.0,2.0,4.0,0.0,2.0,3.0,4.0,5.0,5.0,1.0,1.0,2.0,10.0,0.0,3.0,3.0,2.0,1.0,4.0,2.0,3.0,0.0,6.0,4.0,2.0,2.0,8.0,9.0,1.0,1.0,3.0,1.0,1.0,4.0,1.0,1.0,2.0,2.0,2.0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,plastic
1717,plastic442.jpg,2.0,1.0,4.0,3.0,0.0,2.0,1.0,7.0,0.0,4.0,2.0,1.0,2.0,1.0,4.0,3.0,2.0,0.0,7.0,0.0,2.0,1.0,5.0,0.0,0.0,1.0,1.0,0.0,2.0,3.0,0.0,0.0,1.0,0.0,1.0,0.0,2.0,1.0,0.0,2.0,1.0,3.0,1.0,1.0,2.0,2.0,0.0,2.0,0.0,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,plastic
1718,plastic443.jpg,0.0,3.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,14.0,3.0,0.0,3.0,1.0,2.0,5.0,1.0,1.0,2.0,1.0,0.0,1.0,2.0,5.0,3.0,1.0,2.0,3.0,2.0,1.0,3.0,3.0,2.0,4.0,1.0,4.0,1.0,5.0,4.0,2.0,2.0,3.0,3.0,2.0,1.0,1.0,5.0,3.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,plastic
1719,plastic444.jpg,3.0,4.0,3.0,2.0,5.0,4.0,3.0,4.0,1.0,0.0,2.0,5.0,6.0,6.0,4.0,3.0,2.0,1.0,8.0,2.0,4.0,0.0,0.0,1.0,1.0,4.0,0.0,1.0,3.0,1.0,1.0,3.0,3.0,1.0,5.0,3.0,4.0,1.0,4.0,0.0,5.0,2.0,2.0,4.0,6.0,0.0,5.0,1.0,8.0,5.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,plastic
1720,plastic445.jpg,0.0,3.0,1.0,3.0,0.0,1.0,3.0,1.0,0.0,1.0,2.0,1.0,0.0,3.0,3.0,0.0,2.0,0.0,3.0,0.0,0.0,3.0,4.0,0.0,0.0,2.0,1.0,1.0,13.0,0.0,4.0,2.0,2.0,2.0,9.0,0.0,2.0,3.0,4.0,2.0,6.0,3.0,5.0,2.0,5.0,0.0,2.0,6.0,5.0,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,plastic
1721,plastic447.jpg,6.0,1.0,0.0,0.0,6.0,2.0,2.0,3.0,0.0,4.0,3.0,3.0,1.0,0.0,0.0,2.0,0.0,8.0,0.0,1.0,5.0,6.0,4.0,2.0,3.0,0.0,2.0,2.0,4.0,2.0,3.0,0.0,3.0,0.0,1.0,7.0,0.0,2.0,4.0,0.0,1.0,0.0,9.0,0.0,3.0,6.0,1.0,1.0,2.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,plastic
1722,plastic448.jpg,2.0,2.0,2.0,2.0,2.0,3.0,1.0,2.0,1.0,5.0,3.0,2.0,4.0,0.0,4.0,2.0,8.0,3.0,5.0,1.0,4.0,4.0,2.0,1.0,3.0,2.0,2.0,0.0,4.0,3.0,3.0,1.0,3.0,0.0,0.0,4.0,2.0,4.0,3.0,3.0,2.0,1.0,1.0,3.0,5.0,1.0,5.0,1.0,4.0,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,plastic
1723,plastic449.jpg,2.0,2.0,0.0,1.0,4.0,0.0,3.0,0.0,14.0,4.0,0.0,0.0,1.0,1.0,1.0,1.0,10.0,1.0,0.0,9.0,2.0,7.0,3.0,1.0,2.0,1.0,0.0,13.0,3.0,6.0,2.0,2.0,1.0,0.0,0.0,1.0,3.0,3.0,2.0,2.0,0.0,5.0,2.0,0.0,0.0,4.0,2.0,1.0,2.0,4.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,plastic
1724,plastic452.jpg,1.0,1.0,0.0,0.0,0.0,1.0,9.0,1.0,14.0,4.0,2.0,2.0,4.0,0.0,2.0,1.0,1.0,0.0,0.0,4.0,1.0,3.0,2.0,4.0,1.0,4.0,0.0,10.0,2.0,1.0,4.0,0.0,1.0,6.0,15.0,0.0,6.0,0.0,1.0,2.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,4.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,plastic
1725,plastic455.jpg,0.0,0.0,6.0,4.0,0.0,1.0,0.0,1.0,0.0,4.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,1.0,0.0,0.0,3.0,0.0,3.0,0.0,1.0,2.0,3.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,3.0,0.0,1.0,0.0,2.0,3.0,1.0,0.0,1.0,0.0,5.0,0.0,0.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,plastic
1726,plastic458.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,5.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,plastic
1727,plastic459.jpg,3.0,2.0,1.0,2.0,4.0,2.0,4.0,2.0,1.0,3.0,0.0,1.0,3.0,1.0,2.0,3.0,0.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,3.0,6.0,3.0,0.0,3.0,2.0,4.0,2.0,1.0,0.0,6.0,3.0,2.0,5.0,5.0,4.0,2.0,3.0,4.0,2.0,2.0,1.0,2.0,3.0,2.0,4.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,plastic
1728,plastic46.jpg,11.0,1.0,2.0,0.0,4.0,5.0,1.0,7.0,0.0,1.0,0.0,2.0,2.0,11.0,2.0,1.0,0.0,3.0,4.0,2.0,2.0,4.0,0.0,1.0,0.0,4.0,1.0,1.0,4.0,5.0,4.0,2.0,6.0,1.0,2.0,2.0,4.0,2.0,5.0,4.0,2.0,5.0,1.0,3.0,2.0,3.0,7.0,4.0,3.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,plastic
1729,plastic460.jpg,2.0,3.0,1.0,2.0,2.0,5.0,0.0,10.0,0.0,1.0,4.0,6.0,1.0,0.0,5.0,2.0,0.0,7.0,1.0,0.0,1.0,3.0,2.0,1.0,4.0,3.0,2.0,0.0,0.0,7.0,1.0,6.0,5.0,1.0,1.0,4.0,1.0,0.0,1.0,4.0,1.0,1.0,5.0,2.0,3.0,1.0,10.0,1.0,2.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,plastic
1730,plastic461.jpg,3.0,0.0,1.0,0.0,1.0,1.0,0.0,2.0,0.0,7.0,6.0,3.0,0.0,1.0,0.0,3.0,2.0,2.0,2.0,4.0,3.0,2.0,0.0,1.0,3.0,0.0,1.0,3.0,1.0,6.0,0.0,2.0,6.0,0.0,6.0,2.0,0.0,1.0,1.0,2.0,1.0,2.0,2.0,1.0,7.0,0.0,4.0,2.0,1.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,plastic
1731,plastic462.jpg,0.0,4.0,2.0,4.0,4.0,3.0,2.0,1.0,3.0,4.0,2.0,1.0,1.0,1.0,6.0,4.0,2.0,0.0,5.0,2.0,0.0,0.0,3.0,0.0,1.0,7.0,0.0,1.0,3.0,2.0,1.0,5.0,0.0,2.0,4.0,1.0,2.0,5.0,2.0,0.0,6.0,1.0,0.0,8.0,2.0,1.0,1.0,3.0,5.0,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,plastic
1732,plastic463.jpg,0.0,1.0,3.0,2.0,1.0,0.0,1.0,1.0,2.0,1.0,1.0,0.0,2.0,6.0,1.0,1.0,6.0,2.0,6.0,4.0,2.0,4.0,3.0,5.0,1.0,0.0,1.0,1.0,6.0,4.0,6.0,3.0,0.0,4.0,1.0,1.0,4.0,11.0,1.0,2.0,2.0,0.0,0.0,4.0,0.0,0.0,4.0,3.0,3.0,5.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,plastic
1733,plastic464.jpg,5.0,0.0,0.0,2.0,2.0,3.0,0.0,2.0,1.0,0.0,1.0,5.0,3.0,3.0,4.0,4.0,1.0,2.0,2.0,3.0,3.0,1.0,3.0,0.0,0.0,5.0,2.0,0.0,1.0,4.0,6.0,2.0,0.0,1.0,0.0,6.0,1.0,9.0,2.0,4.0,1.0,1.0,1.0,6.0,4.0,0.0,3.0,3.0,12.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,plastic
1734,plastic465.jpg,2.0,3.0,1.0,2.0,5.0,4.0,1.0,4.0,4.0,1.0,2.0,5.0,4.0,3.0,3.0,2.0,1.0,3.0,3.0,2.0,1.0,3.0,4.0,5.0,6.0,2.0,4.0,2.0,1.0,2.0,0.0,1.0,2.0,0.0,4.0,3.0,0.0,3.0,1.0,2.0,1.0,1.0,2.0,0.0,3.0,0.0,1.0,3.0,3.0,3.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,plastic
1735,plastic466.jpg,7.0,2.0,1.0,0.0,6.0,5.0,2.0,6.0,1.0,1.0,4.0,3.0,2.0,0.0,3.0,4.0,4.0,1.0,4.0,5.0,1.0,0.0,0.0,3.0,0.0,2.0,2.0,1.0,3.0,1.0,1.0,2.0,1.0,4.0,3.0,0.0,2.0,2.0,0.0,3.0,3.0,3.0,4.0,4.0,2.0,2.0,8.0,1.0,1.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,plastic
